subject,body,label,subtype
Bank account change notification - INV-52915,"Good afternoon Preeti,

Due to an internal restructuring, Pinnacle Systems has moved to a new bank account at SBI. Please update your records and direct payment for INV-52915 (₹9,60,000) there immediately.

Best,
Vikram Iyer",bec,vendor_invoice_fraud
Confidential - handle personally,"Hi Aditya,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹3,50,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Best regards,
Anita Joshi",bec,fake_ceo_wire_request
System migration - re-verify vendor payment info,"Dear Suresh,

As part of our ERP migration, we need you to re-confirm vendor payment details for Orion Manufacturing right away, otherwise scheduled transfers may fail.

Best regards,
Divya Saxena",bec,fake_it_password_reset
Quick favor - right away,"Good morning Alok,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹9,60,000 for a client appreciation event? I'll reimburse you right away. Send me the codes once purchased.

Best,
Rohit Menon",bec,fake_executive_gift_card_request
Urgent - regulatory deadline on INV-67577,"Hello Naveen,

A regulatory deadline for INV-67577 ($29,300) is approaching. Non-compliance could result in fines for BlueRidge Textiles. Please process the required payment by end of business tomorrow.

Regards,
Amit Malhotra, Legal Department",bec,fake_legal_compliance_request
Service disconnection notice - INV-52860,"Good afternoon Rajesh,

Pinnacle Systems's account shows an overdue balance of ₹1,25,000 on INV-52860. Services will be disconnected unless payment is made immediately. Please settle immediately to avoid disruption.

Best regards,
Billing Department",bec,fake_overdue_utility_payment
Updated payment details for INV-46775,"Good afternoon Pooja,

Please note that our banking details have changed. For invoice INV-46775 (amount ₹12,40,000), kindly remit payment to our new account at Bank of Baroda going forward. Let us know once the transfer is complete.

Regards,
Accounts Team, Zenith Global",bec,vendor_invoice_fraud
Bank account change notification - INV-78612,"Dear Deepa,

Due to an internal restructuring, Apex Dynamics has moved to a new bank account at ICICI Bank. Please update your records and direct payment for INV-78612 ($18,500) there within the next 2 hours.

Regards,
Kavita Trivedi",bec,vendor_invoice_fraud
System migration - re-verify vendor payment info,"Hi Shreya,

As part of our ERP migration, we need you to re-confirm vendor payment details for Pinnacle Systems right away, otherwise scheduled transfers may fail.

Regards,
Rohit Choudhary",bec,fake_it_password_reset
Updated payment details for INV-62119,"Hello Manish,

Please note that our banking details have changed. For invoice INV-62119 (amount ₹22,30,000), kindly remit payment to our new account at IndusInd Bank going forward. Let us know once the transfer is complete.

Sincerely,
Accounts Team, Falcon Enterprises",bec,vendor_invoice_fraud
Need your help on something urgent,"Hi Ashok,

Are you at your desk? I need a favor done quietly - a payment of $6,200 needs to go out urgently, within the hour for a deal I'm closing. Let me know you got this.

Regards,
Aditya Kapoor, Zenith Global",bec,fake_ceo_wire_request
Outstanding invoice INV-15833 - payment overdue,"Hi Meera,

Invoice INV-15833 for ₹7,15,750 remains outstanding. Please process payment as soon as possible to our updated beneficiary account (details attached) to avoid service disruption.

Best,
Vikram Sharma
Pinnacle Systems",bec,vendor_invoice_fraud
Time-sensitive legal matter - your action needed,"Dear Pooja,

I'm assisting Nisha Choudhary on a confidential legal matter regarding Zenith Global. We need a payment of $6,200 processed before close of business today to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Compliance action required - INV-55493,"Dear Ritu,

Our compliance review flagged an outstanding settlement (INV-55493, ₹12,40,000) that must be resolved within the next 2 hours to avoid regulatory penalties for Vertex Solutions. Please action this personally.

Sincerely,
Anita Agarwal",bec,fake_legal_compliance_request
Need your help on something urgent,"Dear Meera,

Are you at your desk? I need a favor done quietly - a payment of ₹7,15,750 needs to go out immediately for a deal I'm closing. Let me know you got this.

Sincerely,
Anita Gupta, Zenith Global",bec,fake_ceo_wire_request
Update to my direct deposit details,"Good morning HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Best regards,
Deepa Desai",bec,hr_payroll_redirect
Bank account change notification - INV-29202,"Good morning Nisha,

Due to an internal restructuring, Pinnacle Systems has moved to a new bank account at IndusInd Bank. Please update your records and direct payment for INV-29202 (₹12,40,000) there within the next 2 hours.

Best,
Ritu Joshi",bec,vendor_invoice_fraud
"Your tax refund of ₹9,60,000 is pending","Good morning Shreya,

Our records show a pending refund of ₹9,60,000 owed to Horizon Trading Co. Please confirm your account details as soon as possible so we can process this before the deadline.

Sincerely,
Finance Office",bec,fake_tax_refund_request
A cause close to my heart - within the next 2 hours,"Hi Naveen,

I'm personally supporting a relief effort and would like Apex Dynamics to contribute ₹12,40,000 within the next 2 hours. I'll share the beneficiary details shortly - please keep this low-key for now.

Regards,
Meera Choudhary",bec,fake_charity_donation_request
Action required: verify your payment credentials,"Good morning Rohit,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file urgently, within the hour to avoid processing delays on upcoming payments.

Sincerely,
IT Support, Apex Dynamics",bec,fake_it_password_reset
Quick favor - within the next 2 hours,"Hello Preeti,

I'm tied up in meetings all day. Can you pick up a few gift cards worth ₹3,50,000 for a client appreciation event? I'll reimburse you within the next 2 hours. Send me the codes once purchased.

Regards,
Rahul Agarwal",bec,fake_executive_gift_card_request
Quick favor - before close of business today,"Good afternoon Arjun,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $12,800 for a client appreciation event? I'll reimburse you before close of business today. Send me the codes once purchased.

Thanks,
Preeti Sharma",bec,fake_executive_gift_card_request
Need your help on something urgent,"Dear Vivek,

Are you at your desk? I need a favor done quietly - a payment of ₹7,15,750 needs to go out as soon as possible for a deal I'm closing. Let me know you got this.

Regards,
Amit Chatterjee, Falcon Enterprises",bec,fake_ceo_wire_request
Bank account change notification - INV-22197,"Hi Nisha,

Due to an internal restructuring, BlueRidge Textiles has moved to a new bank account at SBI. Please update your records and direct payment for INV-22197 ($6,200) there within the next 2 hours.

Regards,
Preeti Rao",bec,vendor_invoice_fraud
Need to change my bank details before payday,"Hi team,

My old account got closed and I need my salary redirected to a new one within the next 2 hours. Can someone confirm this has been updated before the next payroll run?

Sincerely,
Anjali Kapoor",bec,hr_payroll_redirect
A cause close to my heart - without delay,"Good afternoon Karan,

I'm personally supporting a relief effort and would like Nova Industries to contribute ₹3,50,000 without delay. I'll share the beneficiary details shortly - please keep this low-key for now.

Best regards,
Ritu Kapoor",bec,fake_charity_donation_request
Payroll account change request - right away,"Hi,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm right away so my next paycheck isn't delayed.

Best regards,
Neha Pillai",bec,hr_payroll_redirect
Urgent: banking portal access expiring,"Dear Meera,

Your access to the banking portal expires without delay. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best regards,
IT Team",bec,fake_it_password_reset
Time-sensitive legal matter - your action needed,"Good afternoon Alok,

I'm assisting Preeti Reddy on a confidential legal matter regarding Stellar Group. We need a payment of ₹3,50,000 processed immediately to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Bank account change notification - INV-31375,"Hi Arjun,

Due to an internal restructuring, Pinnacle Systems has moved to a new bank account at ICICI Bank. Please update your records and direct payment for INV-31375 (₹3,50,000) there within the next 2 hours.

Sincerely,
Swati Menon",bec,vendor_invoice_fraud
Refund processing - action needed on INV-50798,"Hello Aditya,

To process refund INV-50798 ($18,500), please verify your banking information without delay. Delays may result in forfeiture of the refund.

Regards,
Nisha Iyer",bec,fake_tax_refund_request
Final reminder before escalation - INV-33839,"Hi Pooja,

Despite previous reminders, INV-33839 (₹3,50,000) remains unpaid. Please settle this without delay to avoid the matter being escalated to our collections team at Nova Industries.

Sincerely,
Naveen Iyer",bec,fake_vendor_payment_reminder
Updated payment details for INV-23745,"Hello Priya,

Please note that our banking details have changed. For invoice INV-23745 (amount $18,500), kindly remit payment to our new account at SBI going forward. Let us know once the transfer is complete.

Sincerely,
Accounts Team, Apex Dynamics",bec,vendor_invoice_fraud
Compliance action required - INV-58805,"Good morning Naveen,

Our compliance review flagged an outstanding settlement (INV-58805, ₹3,50,000) that must be resolved right away to avoid regulatory penalties for Zenith Global. Please action this personally.

Sincerely,
Alok Mehta",bec,fake_legal_compliance_request
Refund processing - action needed on INV-48755,"Good afternoon Sunita,

To process refund INV-48755 (₹3,50,000), please verify your banking information right away. Delays may result in forfeiture of the refund.

Best regards,
Preeti Chatterjee",bec,fake_tax_refund_request
Confidential - handle personally,"Good afternoon Rajesh,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Best,
Sanjay Bansal",bec,fake_ceo_wire_request
Need to change my bank details before payday,"Hello team,

My old account got closed and I need my salary redirected to a new one without delay. Can someone confirm this has been updated before the next payroll run?

Sincerely,
Manish Chatterjee",bec,hr_payroll_redirect
Final reminder before escalation - INV-80906,"Hello Arjun,

Despite previous reminders, INV-80906 ($29,300) remains unpaid. Please settle this without delay to avoid the matter being escalated to our collections team at Nova Industries.

Best,
Divya Menon",bec,fake_vendor_payment_reminder
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Best,
Neha Choudhary",bec,hr_payroll_redirect
Outstanding invoice INV-80031 - payment overdue,"Hello Preeti,

Invoice INV-80031 for ₹9,60,000 remains outstanding. Please process payment as soon as possible to our updated beneficiary account (details attached) to avoid service disruption.

Sincerely,
Rahul Agarwal
Meridian Exports",bec,vendor_invoice_fraud
"Your tax refund of ₹22,30,000 is pending","Dear Meera,

Our records show a pending refund of ₹22,30,000 owed to BlueRidge Textiles. Please confirm your account details before close of business today so we can process this before the deadline.

Best regards,
Finance Office",bec,fake_tax_refund_request
A cause close to my heart - by end of business tomorrow,"Dear Naveen,

I'm personally supporting a relief effort and would like Vertex Solutions to contribute $45,000 by end of business tomorrow. I'll share the beneficiary details shortly - please keep this low-key for now.

Best,
Manish Pillai",bec,fake_charity_donation_request
Notice: Zenith Global banking details updated,"Dear Sunita,

We're writing to inform you that Zenith Global's primary banking relationship has moved to Axis Bank. Please update your vendor records and direct all future payments for INV-47282 there by end of business tomorrow.

Sincerely,
Finance Team, Zenith Global",bec,fake_supplier_bank_change
Urgent: banking portal access expiring,"Dear Neha,

Your access to the banking portal expires right away. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Regards,
IT Team",bec,fake_it_password_reset
Confidential - handle personally,"Dear Ashok,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this urgently, within the hour?

Best regards,
Meera Reddy",bec,fake_ceo_wire_request
Bank account change notification - INV-53988,"Hi Aditya,

Due to an internal restructuring, Stellar Group has moved to a new bank account at Axis Bank. Please update your records and direct payment for INV-53988 ($18,500) there urgently, within the hour.

Sincerely,
Swati Sharma",bec,vendor_invoice_fraud
Need this done discreetly,"Hi Amit,

This is a bit unusual, but I need gift cards purchased ($12,800 total) for a surprise for the team as soon as possible. Keep it between us for now.

Regards,
Alok Choudhary, Horizon Trading Co",bec,fake_executive_gift_card_request
Urgent - regulatory deadline on INV-48350,"Good morning Rohit,

A regulatory deadline for INV-48350 ($12,800) is approaching. Non-compliance could result in fines for Horizon Trading Co. Please process the required payment as soon as possible.

Best regards,
Anita Agarwal, Legal Department",bec,fake_legal_compliance_request
Outstanding invoice INV-41256 - payment overdue,"Hi Karan,

Invoice INV-41256 for ₹4,85,000 remains outstanding. Please process payment without delay to our updated beneficiary account (details attached) to avoid service disruption.

Thanks,
Ashok Saxena
Orion Manufacturing",bec,vendor_invoice_fraud
Quick request - immediately,"Hello Ritu,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of $12,800 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Sincerely,
Priya Agarwal
CEO, Meridian Exports",bec,fake_ceo_wire_request
Service disconnection notice - INV-44678,"Good afternoon Ashok,

Stellar Group's account shows an overdue balance of $18,500 on INV-44678. Services will be disconnected unless payment is made without delay. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Need your help on something urgent,"Dear Swati,

Are you at your desk? I need a favor done quietly - a payment of ₹18,90,000 needs to go out as soon as possible for a deal I'm closing. Let me know you got this.

Sincerely,
Naveen Iyer, Orion Manufacturing",bec,fake_ceo_wire_request
Compliance action required - INV-47891,"Good morning Kavita,

Our compliance review flagged an outstanding settlement (INV-47891, ₹9,60,000) that must be resolved before end of day to avoid regulatory penalties for Falcon Enterprises. Please action this personally.

Regards,
Deepa Gupta",bec,fake_legal_compliance_request
Strictly confidential - do not discuss,"Good morning Sunita,

We are finalizing a confidential acquisition and need ₹2,75,500 wired immediately to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best regards,
Amit Menon, Falcon Enterprises",bec,fake_merger_acquisition_secrecy
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Best regards,
Swati Saxena",bec,hr_payroll_redirect
Final reminder before escalation - INV-73048,"Good morning Divya,

Despite previous reminders, INV-73048 ($6,200) remains unpaid. Please settle this immediately to avoid the matter being escalated to our collections team at Falcon Enterprises.

Thanks,
Aditya Rao",bec,fake_vendor_payment_reminder
Refund processing - action needed on INV-88192,"Good afternoon Anjali,

To process refund INV-88192 ($12,800), please verify your banking information before end of day. Delays may result in forfeiture of the refund.

Best regards,
Rajesh Mehta",bec,fake_tax_refund_request
Updated payment details for INV-53799,"Dear Rajesh,

Please note that our banking details have changed. For invoice INV-53799 (amount ₹2,75,500), kindly remit payment to our new account at IndusInd Bank going forward. Let us know once the transfer is complete.

Regards,
Accounts Team, Meridian Exports",bec,vendor_invoice_fraud
Reminder: INV-75793 payment pending,"Dear Ashok,

This is a friendly reminder that invoice INV-75793 (₹3,50,000) from Falcon Enterprises is still pending payment. Kindly process this within the next 2 hours using the account details previously shared, and send confirmation once done.

Thanks,
Nisha Pillai",bec,fake_vendor_payment_reminder
Service disconnection notice - INV-64266,"Hello Swati,

Falcon Enterprises's account shows an overdue balance of ₹12,40,000 on INV-64266. Services will be disconnected unless payment is made before close of business today. Please settle immediately to avoid disruption.

Regards,
Billing Department",bec,fake_overdue_utility_payment
Need this done discreetly,"Good afternoon Karan,

This is a bit unusual, but I need gift cards purchased ($6,200 total) for a surprise for the team immediately. Keep it between us for now.

Sincerely,
Rohit Joshi, Zenith Global",bec,fake_executive_gift_card_request
Urgent - regulatory deadline on INV-94746,"Hello Rohit,

A regulatory deadline for INV-94746 ($45,000) is approaching. Non-compliance could result in fines for Stellar Group. Please process the required payment within the next 2 hours.

Thanks,
Arjun Agarwal, Legal Department",bec,fake_legal_compliance_request
Action required: verify your payment credentials,"Dear Sanjay,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file right away to avoid processing delays on upcoming payments.

Best,
IT Support, Nova Industries",bec,fake_it_password_reset
"Your tax refund of $6,200 is pending","Dear Priya,

Our records show a pending refund of $6,200 owed to Silverline Corp. Please confirm your account details immediately so we can process this before the deadline.

Best,
Finance Office",bec,fake_tax_refund_request
Second notice - INV-12881 overdue,"Hi Deepa,

We haven't received payment for INV-12881 (₹9,60,000). Please arrange the transfer as soon as possible to avoid late fees and account suspension with Pinnacle Systems.

Thanks,
Alok Desai",bec,fake_vendor_payment_reminder
Notice: Vertex Solutions banking details updated,"Hello Anjali,

We're writing to inform you that Vertex Solutions's primary banking relationship has moved to Axis Bank. Please update your vendor records and direct all future payments for INV-47836 there before close of business today.

Regards,
Finance Team, Vertex Solutions",bec,fake_supplier_bank_change
Bank account change notification - INV-88712,"Good afternoon Aditya,

Due to an internal restructuring, Orion Manufacturing has moved to a new bank account at Axis Bank. Please update your records and direct payment for INV-88712 ($18,500) there by end of business tomorrow.

Regards,
Rohit Kapoor",bec,vendor_invoice_fraud
Strictly confidential - do not discuss,"Dear Neha,

We are finalizing a confidential acquisition and need $45,000 wired before close of business today to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Regards,
Divya Kapoor, Falcon Enterprises",bec,fake_merger_acquisition_secrecy
Quick favor - right away,"Hi Alok,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $6,200 for a client appreciation event? I'll reimburse you right away. Send me the codes once purchased.

Sincerely,
Preeti Gupta",bec,fake_executive_gift_card_request
Need this done discreetly,"Good morning Amit,

This is a bit unusual, but I need gift cards purchased ($29,300 total) for a surprise for the team right away. Keep it between us for now.

Sincerely,
Ritu Iyer, Crestline Traders",bec,fake_executive_gift_card_request
Time-sensitive legal matter - your action needed,"Good afternoon Nisha,

I'm assisting Rahul Pillai on a confidential legal matter regarding Summit Logistics. We need a payment of ₹22,30,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Thanks,
Legal Counsel",bec,fake_legal_compliance_request
Time-sensitive legal matter - your action needed,"Good afternoon Arjun,

I'm assisting Naveen Rao on a confidential legal matter regarding Silverline Corp. We need a payment of ₹9,60,000 processed immediately to settle this before it escalates. Please treat this as strictly confidential.

Thanks,
Legal Counsel",bec,fake_legal_compliance_request
Quick favor - as soon as possible,"Dear Karan,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $18,500 for a client appreciation event? I'll reimburse you as soon as possible. Send me the codes once purchased.

Best regards,
Anita Pillai",bec,fake_executive_gift_card_request
Payroll account change request - within the next 2 hours,"Good afternoon,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm within the next 2 hours so my next paycheck isn't delayed.

Thanks,
Anita Choudhary",bec,hr_payroll_redirect
Important: new remittance instructions,"Hello Anita,

Effective immediately, please use our updated remittance details at Yes Bank for invoice INV-78030 (₹18,90,000). Confirm receipt of this notice before end of day.

Best regards,
Anjali Menon",bec,fake_supplier_bank_change
Payroll account change request - within the next 2 hours,"Good afternoon,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm within the next 2 hours so my next paycheck isn't delayed.

Sincerely,
Pooja Malhotra",bec,hr_payroll_redirect
Urgent: banking portal access expiring,"Good afternoon Neha,

Your access to the banking portal expires before end of day. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Regards,
IT Team",bec,fake_it_password_reset
Notice: Falcon Enterprises banking details updated,"Hello Suresh,

We're writing to inform you that Falcon Enterprises's primary banking relationship has moved to Kotak Mahindra Bank. Please update your vendor records and direct all future payments for INV-36241 there by end of business tomorrow.

Thanks,
Finance Team, Falcon Enterprises",bec,fake_supplier_bank_change
Outstanding invoice INV-90961 - payment overdue,"Hi Vivek,

Invoice INV-90961 for ₹1,25,000 remains outstanding. Please process payment within the next 2 hours to our updated beneficiary account (details attached) to avoid service disruption.

Best regards,
Manish Verma
Vertex Solutions",bec,vendor_invoice_fraud
Outstanding invoice INV-43509 - payment overdue,"Dear Nisha,

Invoice INV-43509 for $12,800 remains outstanding. Please process payment by end of business tomorrow to our updated beneficiary account (details attached) to avoid service disruption.

Sincerely,
Neha Saxena
Falcon Enterprises",bec,vendor_invoice_fraud
Confidential - handle personally,"Dear Meera,

This is confidential, please don't discuss it with anyone else on the team yet. I need $29,300 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Sincerely,
Swati Desai",bec,fake_ceo_wire_request
Confidential - handle personally,"Dear Ashok,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this without delay?

Best,
Arjun Desai",bec,fake_ceo_wire_request
System migration - re-verify vendor payment info,"Good morning Suresh,

As part of our ERP migration, we need you to re-confirm vendor payment details for Zenith Global before end of day, otherwise scheduled transfers may fail.

Best regards,
Divya Bansal",bec,fake_it_password_reset
Outstanding invoice INV-41839 - payment overdue,"Dear Ashok,

Invoice INV-41839 for ₹7,15,750 remains outstanding. Please process payment as soon as possible to our updated beneficiary account (details attached) to avoid service disruption.

Best regards,
Ashok Verma
Meridian Exports",bec,vendor_invoice_fraud
Reminder: INV-86098 payment pending,"Good morning Aditya,

This is a friendly reminder that invoice INV-86098 (₹4,85,000) from Apex Dynamics is still pending payment. Kindly process this before close of business today using the account details previously shared, and send confirmation once done.

Best,
Ritu Gupta",bec,fake_vendor_payment_reminder
Strictly confidential - do not discuss,"Good afternoon Kavita,

We are finalizing a confidential acquisition and need ₹7,15,750 wired within the next 2 hours to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Best,
Ritu Verma, Pinnacle Systems",bec,fake_merger_acquisition_secrecy
Outstanding invoice INV-32915 - payment overdue,"Hi Swati,

Invoice INV-32915 for $12,800 remains outstanding. Please process payment before end of day to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Kavita Bansal
Orion Manufacturing",bec,vendor_invoice_fraud
Service disconnection notice - INV-25759,"Hi Vikram,

BlueRidge Textiles's account shows an overdue balance of ₹3,50,000 on INV-25759. Services will be disconnected unless payment is made without delay. Please settle immediately to avoid disruption.

Sincerely,
Billing Department",bec,fake_overdue_utility_payment
Time-sensitive legal matter - your action needed,"Good morning Aditya,

I'm assisting Rajesh Mehta on a confidential legal matter regarding Zenith Global. We need a payment of $18,500 processed before close of business today to settle this before it escalates. Please treat this as strictly confidential.

Best,
Legal Counsel",bec,fake_legal_compliance_request
Important: new remittance instructions,"Dear Ritu,

Effective immediately, please use our updated remittance details at SBI for invoice INV-10872 (₹1,25,000). Confirm receipt of this notice without delay.

Sincerely,
Anjali Gupta",bec,fake_supplier_bank_change
Quick favor - as soon as possible,"Hi Karan,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $12,800 for a client appreciation event? I'll reimburse you as soon as possible. Send me the codes once purchased.

Best,
Swati Menon",bec,fake_executive_gift_card_request
Update to my direct deposit details,"Hello HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Best regards,
Pooja Malhotra",bec,hr_payroll_redirect
A cause close to my heart - by end of business tomorrow,"Good morning Neha,

I'm personally supporting a relief effort and would like Summit Logistics to contribute $12,800 by end of business tomorrow. I'll share the beneficiary details shortly - please keep this low-key for now.

Sincerely,
Arjun Joshi",bec,fake_charity_donation_request
Reminder: INV-43708 payment pending,"Good morning Ritu,

This is a friendly reminder that invoice INV-43708 (₹2,75,500) from Meridian Exports is still pending payment. Kindly process this within the next 2 hours using the account details previously shared, and send confirmation once done.

Best,
Ritu Pillai",bec,fake_vendor_payment_reminder
Reminder: INV-86078 payment pending,"Good afternoon Meera,

This is a friendly reminder that invoice INV-86078 ($12,800) from Silverline Corp is still pending payment. Kindly process this within the next 2 hours using the account details previously shared, and send confirmation once done.

Best,
Naveen Sharma",bec,fake_vendor_payment_reminder
Need your help on something urgent,"Good afternoon Arjun,

Are you at your desk? I need a favor done quietly - a payment of ₹22,30,000 needs to go out before close of business today for a deal I'm closing. Let me know you got this.

Best,
Rajesh Verma, Nova Industries",bec,fake_ceo_wire_request
Need your help on something urgent,"Good afternoon Karan,

Are you at your desk? I need a favor done quietly - a payment of ₹22,30,000 needs to go out as soon as possible for a deal I'm closing. Let me know you got this.

Thanks,
Sanjay Malhotra, Pinnacle Systems",bec,fake_ceo_wire_request
System migration - re-verify vendor payment info,"Good morning Rohit,

As part of our ERP migration, we need you to re-confirm vendor payment details for Horizon Trading Co by end of business tomorrow, otherwise scheduled transfers may fail.

Sincerely,
Pooja Bansal",bec,fake_it_password_reset
A cause close to my heart - before end of day,"Hi Alok,

I'm personally supporting a relief effort and would like Zenith Global to contribute ₹2,75,500 before end of day. I'll share the beneficiary details shortly - please keep this low-key for now.

Best,
Preeti Malhotra",bec,fake_charity_donation_request
Time-sensitive legal matter - your action needed,"Hello Arjun,

I'm assisting Arjun Chatterjee on a confidential legal matter regarding Meridian Exports. We need a payment of ₹1,25,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
"Your tax refund of ₹9,60,000 is pending","Hello Vikram,

Our records show a pending refund of ₹9,60,000 owed to Silverline Corp. Please confirm your account details urgently, within the hour so we can process this before the deadline.

Best regards,
Finance Office",bec,fake_tax_refund_request
Notice: Falcon Enterprises banking details updated,"Good afternoon Alok,

We're writing to inform you that Falcon Enterprises's primary banking relationship has moved to Yes Bank. Please update your vendor records and direct all future payments for INV-58599 there immediately.

Best,
Finance Team, Falcon Enterprises",bec,fake_supplier_bank_change
Confidential - handle personally,"Good afternoon Sanjay,

This is confidential, please don't discuss it with anyone else on the team yet. I need $45,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Best regards,
Kavita Choudhary",bec,fake_ceo_wire_request
Time-sensitive legal matter - your action needed,"Hi Meera,

I'm assisting Neha Sharma on a confidential legal matter regarding Vertex Solutions. We need a payment of ₹9,60,000 processed by end of business tomorrow to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Second notice - INV-23497 overdue,"Hello Swati,

We haven't received payment for INV-23497 (₹3,50,000). Please arrange the transfer by end of business tomorrow to avoid late fees and account suspension with Silverline Corp.

Best,
Karan Joshi",bec,fake_vendor_payment_reminder
Urgent: banking portal access expiring,"Dear Meera,

Your access to the banking portal expires without delay. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Refund processing - action needed on INV-80308,"Dear Ritu,

To process refund INV-80308 (₹2,75,500), please verify your banking information immediately. Delays may result in forfeiture of the refund.

Sincerely,
Deepa Agarwal",bec,fake_tax_refund_request
Payroll account change request - before close of business today,"Hi,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Thanks,
Kavita Pillai",bec,hr_payroll_redirect
Quick request - by end of business tomorrow,"Dear Shreya,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹3,50,000 to a new vendor account by end of business tomorrow. I'll send the account details separately - please confirm you're available to action this now.

Thanks,
Anita Trivedi
CEO, BlueRidge Textiles",bec,fake_ceo_wire_request
Reminder: INV-74271 payment pending,"Good afternoon Rahul,

This is a friendly reminder that invoice INV-74271 (₹4,85,000) from Pinnacle Systems is still pending payment. Kindly process this within the next 2 hours using the account details previously shared, and send confirmation once done.

Regards,
Ritu Pillai",bec,fake_vendor_payment_reminder
Updated payment details for INV-79253,"Hi Aditya,

Please note that our banking details have changed. For invoice INV-79253 (amount $29,300), kindly remit payment to our new account at IndusInd Bank going forward. Let us know once the transfer is complete.

Thanks,
Accounts Team, Silverline Corp",bec,vendor_invoice_fraud
System migration - re-verify vendor payment info,"Hi Vivek,

As part of our ERP migration, we need you to re-confirm vendor payment details for Falcon Enterprises before close of business today, otherwise scheduled transfers may fail.

Best,
Preeti Reddy",bec,fake_it_password_reset
Updated payment details for INV-99020,"Good morning Aditya,

Please note that our banking details have changed. For invoice INV-99020 (amount ₹12,40,000), kindly remit payment to our new account at HDFC Bank going forward. Let us know once the transfer is complete.

Sincerely,
Accounts Team, Falcon Enterprises",bec,vendor_invoice_fraud
Need your help on something urgent,"Good afternoon Swati,

Are you at your desk? I need a favor done quietly - a payment of ₹1,25,000 needs to go out without delay for a deal I'm closing. Let me know you got this.

Thanks,
Vivek Sharma, Falcon Enterprises",bec,fake_ceo_wire_request
"Your tax refund of ₹22,30,000 is pending","Hi Meera,

Our records show a pending refund of ₹22,30,000 owed to BlueRidge Textiles. Please confirm your account details before close of business today so we can process this before the deadline.

Best,
Finance Office",bec,fake_tax_refund_request
Time-sensitive legal matter - your action needed,"Hi Meera,

I'm assisting Pooja Nair on a confidential legal matter regarding Falcon Enterprises. We need a payment of $45,000 processed before end of day to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
